Hyperparameters:
N: 5
T: 10
beta: 0.001
sigma: 10000.0
learning_rate: 0.0001
max_iterations: 1000000

Iteration 0/1000000, Loss 0: 0.049268, Loss 1: 0.014996, Total Loss: 150.010742, Learning Rate: 0.00010000
Iteration 192600/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 192700/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 192800/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 192900/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193000/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193100/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193200/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193300/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193400/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193500/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193600/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193700/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193800/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 193900/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 194000/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 194100/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 194200/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 194300/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 194400/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 194500/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 194600/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 194700/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 194800/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 194900/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195000/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 195100/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195200/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195300/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013729, Learning Rate: 0.00002500
Iteration 195400/1000000, Loss 0: 0.013728, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195500/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195600/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195700/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195800/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 195900/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196000/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196100/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196200/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196300/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196400/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196500/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196600/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196700/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196800/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 196900/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 197000/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 197100/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 197200/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 197300/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 197400/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 197500/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 197600/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 197700/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 197800/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 197900/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198000/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198100/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198200/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198300/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198400/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198500/1000000, Loss 0: 0.013727, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198600/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198700/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198800/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 198900/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013728, Learning Rate: 0.00002500
Iteration 199000/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199100/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199200/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199300/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199400/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199500/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199600/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199700/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199800/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 199900/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200000/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200100/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200200/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200300/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200400/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200500/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200600/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200700/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200800/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 200900/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 201000/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 201100/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 201200/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 201300/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 201400/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 201500/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 201600/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 201700/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 201800/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 201900/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013727, Learning Rate: 0.00002500
Iteration 202000/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202100/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202200/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202300/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202400/1000000, Loss 0: 0.013726, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202500/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202600/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202700/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202800/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 202900/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 203000/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 203100/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 203200/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013726, Learning Rate: 0.00002500
Iteration 203300/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 203400/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 203500/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 203600/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 203700/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 203800/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 203900/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204000/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204100/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204200/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204300/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204400/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204500/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204600/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204700/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204800/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 204900/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205000/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205100/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205200/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205300/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205400/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205500/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205600/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205700/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205800/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 205900/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206000/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206100/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206200/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206300/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206400/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206500/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206600/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206700/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206800/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 206900/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207000/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207100/1000000, Loss 0: 0.013725, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207200/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207300/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207400/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207500/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207600/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207700/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207800/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 207900/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 208000/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 208100/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 208200/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 208300/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 208400/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013725, Learning Rate: 0.00001250
Iteration 208500/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 208600/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 208700/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 208800/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 208900/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209000/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209100/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209200/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209300/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209400/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209500/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209600/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209700/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209800/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 209900/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210000/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210100/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210200/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210300/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210400/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210500/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210600/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210700/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210800/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 210900/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211000/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211100/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211200/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211300/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211400/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211500/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211600/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211700/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211800/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 211900/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212000/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212100/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212200/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212300/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212400/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212500/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212600/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212700/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212800/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 212900/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213000/1000000, Loss 0: 0.013724, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213100/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213200/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213300/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213400/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213500/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213600/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213700/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213800/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 213900/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214000/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214100/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214200/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214300/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214400/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214500/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214600/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214700/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
Iteration 214800/1000000, Loss 0: 0.013723, Loss 1: 0.000000, Total Loss: 0.013724, Learning Rate: 0.00000625
