Hyperparameters:
N: 5
T: 10
beta: 0.001
sigma: 10000.0
learning_rate: 0.0001
max_iterations: 1000000

Iteration 0/1000000, Loss 0: 0.012650, Loss 1: 0.000001, Total Loss: 0.017941, Learning Rate: 0.00010000
Iteration 66900/1000000, Loss 0: 0.001386, Loss 1: 0.000000, Total Loss: 0.001525, Learning Rate: 0.00010000
Iteration 67000/1000000, Loss 0: 0.001384, Loss 1: 0.000000, Total Loss: 0.001389, Learning Rate: 0.00010000
Iteration 67100/1000000, Loss 0: 0.001383, Loss 1: 0.000000, Total Loss: 0.001416, Learning Rate: 0.00010000
Iteration 67200/1000000, Loss 0: 0.001382, Loss 1: 0.000000, Total Loss: 0.001454, Learning Rate: 0.00010000
Iteration 67300/1000000, Loss 0: 0.001380, Loss 1: 0.000000, Total Loss: 0.001386, Learning Rate: 0.00010000
Iteration 67400/1000000, Loss 0: 0.001379, Loss 1: 0.000000, Total Loss: 0.001385, Learning Rate: 0.00010000
Iteration 67500/1000000, Loss 0: 0.001378, Loss 1: 0.000000, Total Loss: 0.001412, Learning Rate: 0.00010000
Iteration 67600/1000000, Loss 0: 0.001376, Loss 1: 0.000000, Total Loss: 0.001398, Learning Rate: 0.00010000
Iteration 67700/1000000, Loss 0: 0.001375, Loss 1: 0.000000, Total Loss: 0.001383, Learning Rate: 0.00010000
Iteration 67800/1000000, Loss 0: 0.001374, Loss 1: 0.000000, Total Loss: 0.001387, Learning Rate: 0.00010000
Iteration 67900/1000000, Loss 0: 0.001372, Loss 1: 0.000000, Total Loss: 0.001473, Learning Rate: 0.00010000
Iteration 68000/1000000, Loss 0: 0.001371, Loss 1: 0.000000, Total Loss: 0.001528, Learning Rate: 0.00010000
Iteration 68100/1000000, Loss 0: 0.001369, Loss 1: 0.000000, Total Loss: 0.001632, Learning Rate: 0.00010000
Iteration 68200/1000000, Loss 0: 0.001368, Loss 1: 0.000000, Total Loss: 0.001573, Learning Rate: 0.00010000
Iteration 68300/1000000, Loss 0: 0.001367, Loss 1: 0.000000, Total Loss: 0.001370, Learning Rate: 0.00010000
Iteration 68400/1000000, Loss 0: 0.001365, Loss 1: 0.000000, Total Loss: 0.001385, Learning Rate: 0.00010000
Iteration 68500/1000000, Loss 0: 0.001364, Loss 1: 0.000000, Total Loss: 0.001447, Learning Rate: 0.00010000
Iteration 68600/1000000, Loss 0: 0.001363, Loss 1: 0.000000, Total Loss: 0.001363, Learning Rate: 0.00010000
Iteration 68700/1000000, Loss 0: 0.001361, Loss 1: 0.000000, Total Loss: 0.001368, Learning Rate: 0.00010000
Iteration 68800/1000000, Loss 0: 0.001360, Loss 1: 0.000000, Total Loss: 0.001429, Learning Rate: 0.00010000
Iteration 68900/1000000, Loss 0: 0.001359, Loss 1: 0.000000, Total Loss: 0.001379, Learning Rate: 0.00010000
Iteration 69000/1000000, Loss 0: 0.001357, Loss 1: 0.000000, Total Loss: 0.001360, Learning Rate: 0.00010000
Iteration 69100/1000000, Loss 0: 0.001356, Loss 1: 0.000000, Total Loss: 0.001679, Learning Rate: 0.00010000
Iteration 69200/1000000, Loss 0: 0.001355, Loss 1: 0.000000, Total Loss: 0.001379, Learning Rate: 0.00010000
Iteration 69300/1000000, Loss 0: 0.001354, Loss 1: 0.000000, Total Loss: 0.001356, Learning Rate: 0.00010000
Iteration 69400/1000000, Loss 0: 0.001352, Loss 1: 0.000000, Total Loss: 0.001355, Learning Rate: 0.00010000
Iteration 69500/1000000, Loss 0: 0.001351, Loss 1: 0.000000, Total Loss: 0.001363, Learning Rate: 0.00010000
Iteration 69600/1000000, Loss 0: 0.001350, Loss 1: 0.000000, Total Loss: 0.001391, Learning Rate: 0.00010000
Iteration 69700/1000000, Loss 0: 0.001348, Loss 1: 0.000000, Total Loss: 0.001365, Learning Rate: 0.00010000
Iteration 69800/1000000, Loss 0: 0.001347, Loss 1: 0.000000, Total Loss: 0.001412, Learning Rate: 0.00010000
Iteration 69900/1000000, Loss 0: 0.001346, Loss 1: 0.000000, Total Loss: 0.001404, Learning Rate: 0.00010000
Iteration 70000/1000000, Loss 0: 0.001345, Loss 1: 0.000000, Total Loss: 0.001351, Learning Rate: 0.00010000
Iteration 70100/1000000, Loss 0: 0.001343, Loss 1: 0.000000, Total Loss: 0.001382, Learning Rate: 0.00010000
Iteration 70200/1000000, Loss 0: 0.001342, Loss 1: 0.000000, Total Loss: 0.001378, Learning Rate: 0.00010000
Iteration 70300/1000000, Loss 0: 0.001341, Loss 1: 0.000000, Total Loss: 0.001345, Learning Rate: 0.00010000
Iteration 70400/1000000, Loss 0: 0.001340, Loss 1: 0.000000, Total Loss: 0.001446, Learning Rate: 0.00010000
Iteration 70500/1000000, Loss 0: 0.001338, Loss 1: 0.000000, Total Loss: 0.001407, Learning Rate: 0.00010000
Iteration 70600/1000000, Loss 0: 0.001337, Loss 1: 0.000000, Total Loss: 0.001390, Learning Rate: 0.00010000
Iteration 70700/1000000, Loss 0: 0.001336, Loss 1: 0.000000, Total Loss: 0.001361, Learning Rate: 0.00010000
Iteration 70800/1000000, Loss 0: 0.001335, Loss 1: 0.000000, Total Loss: 0.001337, Learning Rate: 0.00010000
Iteration 70900/1000000, Loss 0: 0.001333, Loss 1: 0.000000, Total Loss: 0.001336, Learning Rate: 0.00010000
Iteration 71000/1000000, Loss 0: 0.001332, Loss 1: 0.000000, Total Loss: 0.001379, Learning Rate: 0.00010000
Iteration 71100/1000000, Loss 0: 0.001331, Loss 1: 0.000000, Total Loss: 0.001450, Learning Rate: 0.00010000
Iteration 71200/1000000, Loss 0: 0.001330, Loss 1: 0.000000, Total Loss: 0.001514, Learning Rate: 0.00010000
Iteration 71300/1000000, Loss 0: 0.001328, Loss 1: 0.000000, Total Loss: 0.001362, Learning Rate: 0.00010000
Iteration 71400/1000000, Loss 0: 0.001327, Loss 1: 0.000000, Total Loss: 0.001329, Learning Rate: 0.00010000
Iteration 71500/1000000, Loss 0: 0.001326, Loss 1: 0.000000, Total Loss: 0.001330, Learning Rate: 0.00010000
Iteration 71600/1000000, Loss 0: 0.001325, Loss 1: 0.000000, Total Loss: 0.001364, Learning Rate: 0.00010000
